dataset,sub_suite_id,sampler,iteration,objective,best_value,AR
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,6,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,6,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,6,-0.016750553178834483,-0.016750553178834483,1.0
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,6,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,6,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,6,-0.006886843058596602,-0.014646189075723938,0.47021399375565526
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,6,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,6,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,6,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,6,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,6,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,6,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,6,0.0004807158875800655,-0.0018143894142178749,-0.2649463691824319
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0028729913163664913,-0.004444162394521974,0.6464640715892467
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,6,-0.012030765421321872,-0.019865803069078234,0.6056017659838856
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,6,-0.00470299592807899,-0.01513049115540388,0.3108290325657609
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,6,-0.010041565777891174,-0.014052931497541683,0.7145531008706455
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,6,-0.019760049782416137,-0.022414693341601708,0.8815668133965255
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,6,-0.012576867631587557,-0.01950024528169402,0.6449594581968756
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,6,-0.021084119680799047,-0.023184089218076832,0.9094219523775633
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0030804841403761227,-0.014076323074474779,0.21884153440340548
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,6,-0.007366192731330625,-0.021036365128071874,0.3501647117496
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0044143465525066546,-0.008457244425938346,0.5219603845157726
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0002557704847379258,-0.002780906305750447,0.09197378718191095
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,6,0.00015852020672588955,-0.0012588330827412425,-0.12592631135868704
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0009480837651109418,-0.0035062532768891665,0.2703979690685964
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0031739907548460553,-0.015090574812235089,0.21032934757877195
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,6,-0.008500407919799668,-0.01192558329512684,0.712787602034795
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,6,-0.006138213001346907,-0.00663995670296188,0.9244356967883298
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0005326958092753498,-0.005289553944205584,0.10070713237718064
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0020514882380421613,-0.008515245235606057,0.2409194546111214
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,7,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,7,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,7,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,7,-0.09124570209272419,-0.11555749457014147,0.7896130184558438
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,7,0.00506202631479152,-0.00010887600022391371,-46.49349998512976
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,7,-0.007433623819195256,-0.012435960192889783,0.5977523008995642
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,7,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,7,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,7,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,7,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,7,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,7,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,7,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,7,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,7,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,7,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,7,0.0,-0.03158054818914993,-0.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,7,-0.006468597482898308,-0.016750553178834483,0.3861721707836993
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,7,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,7,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,7,-0.012859007787610139,-0.014646189075723938,0.8779763610264971
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,7,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,7,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,7,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,7,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,7,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,7,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,7,0.00017382473378425248,-0.0018143894142178749,-0.09580343250579576
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0023171656797669805,-0.004444162394521974,0.5213953663401675
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,7,-0.011088756787736931,-0.019865803069078234,0.558183162753533
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,7,-0.006259614297359421,-0.01513049115540388,0.4137085989521093
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0028066627404946896,-0.014052931497541683,0.19972080138479767
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,7,-0.009186006951185561,-0.022414693341601708,0.4098207729720003
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0061348787874782925,-0.01950024528169402,0.31460521131174946
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,7,-0.012653867327945168,-0.023184089218076832,0.5457996304672103
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,7,-0.005962807659277774,-0.014076323074474779,0.42360548473701903
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,7,-0.002734149181787387,-0.021036365128071874,0.12997251022890904
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0037612710793459366,-0.008457244425938346,0.44473954989525055
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,7,-0.00254625178578431,-0.002780906305750447,0.9156194081472967
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0008633542738456202,-0.0012588330827412425,0.6858369752767974
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0012739466665515349,-0.0035062532768891665,0.36333560811151994
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,7,-0.013892194991237757,-0.015090574812235089,0.9205875299047116
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,7,-0.003425175375327172,-0.01192558329512684,0.2872123979652051
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,7,-0.003037518902808939,-0.00663995670296188,0.45746064902109906
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,7,-0.0022948418132814133,-0.005289553944205584,0.4338441081209289
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,7,-0.005148715854096191,-0.008515245235606057,0.6046468083581554
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,8,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,8,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,8,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,8,-0.05606890248988106,-0.11555749457014147,0.4852035144795232
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,8,0.006172609738835886,-0.00010887600022391371,-56.693942890456434
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,8,-0.007408071684115579,-0.012435960192889783,0.5956976034991748
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,8,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,8,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,8,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,8,0.0,-0.041068344340277285,-0.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,8,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,8,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,8,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,8,-0.02969898966429589,-0.03744162613626126,0.793207793812491
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,8,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,8,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,8,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,8,-0.010281955695936176,-0.016750553178834483,0.6138278292163006
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,8,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,8,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,8,-0.012859007787610139,-0.014646189075723938,0.8779763610264971
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,8,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,8,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,8,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,8,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,8,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,8,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,8,0.002922194048796721,-0.0018143894142178749,-1.6105660812931855
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0016601201771501957,-0.004444162394521974,0.37355074584954784
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,8,-0.008583629765991087,-0.019865803069078234,0.43208068338056693
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,8,-0.008156876761237386,-0.01513049115540388,0.5391019152953369
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,8,-0.009012971311345092,-0.014052931497541683,0.6413588021062905
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,8,-0.006907759018649342,-0.022414693341601708,0.3081799475627235
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,8,-0.00926992910587995,-0.01950024528169402,0.47537500026126106
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,8,-0.006262529853773929,-0.023184089218076832,0.2701218837999891
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0021817928019982006,-0.014076323074474779,0.15499735196860764
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,8,-0.01830221594628449,-0.021036365128071874,0.870027489771091
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0044143465525066546,-0.008457244425938346,0.5219603845157726
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0027722690706548053,-0.002780906305750447,0.9968940934551511
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,8,-0.00033855979319553724,-0.0012588330827412425,0.26894732735994464
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0010082251118627083,-0.0035062532768891665,0.28755056530235323
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,8,-0.011267484067737657,-0.015090574812235089,0.7466570497104088
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0074090807583720485,-0.01192558329512684,0.6212761736693941
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,8,-0.004079993365978423,-0.00663995670296188,0.6144608389025283
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,8,-0.0019796766400425347,-0.005289553944205584,0.3742615466113474
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,8,-0.004995820316874865,-0.008515245235606057,0.5866913023226977
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,9,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,9,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,9,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,9,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,9,0.007844852733054028,-0.00010887600022391371,-72.05309450127073
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,9,-0.011195566950623598,-0.012435960192889783,0.9002575415949485
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,9,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,9,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,9,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,9,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,9,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,9,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,9,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,9,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,9,0.0,-0.0467020289522204,-0.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,9,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,9,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,9,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,9,-0.016750553178834483,-0.016750553178834483,1.0
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,9,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,9,-0.014810965519601198,-0.03439881495905195,0.4305661557594947
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,9,-0.009460619608941657,-0.014646189075723938,0.6459441128356479
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,9,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,9,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,9,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,9,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,9,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,9,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,9,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,9,0.0014435592852234352,-0.0018143894142178749,-0.7956171227143691
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,9,0.0,-0.004444162394521974,-0.0
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,9,-0.014130054936510273,-0.019865803069078234,0.711275294906359
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,9,-0.010736565469919267,-0.01513049115540388,0.7095979475910592
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,9,-0.0069057417734789866,-0.014052931497541683,0.49140933866268593
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,9,-0.008229255924431222,-0.022414693341601708,0.36713667231653396
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,9,-0.015195253045838205,-0.01950024528169402,0.7792339443085285
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,9,-0.008410383575107264,-0.023184089218076832,0.3627653213372564
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,9,-0.007402774122311996,-0.014076323074474779,0.5259025445171669
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,9,-0.0081017655980941,-0.021036365128071874,0.38513144018796003
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,9,-0.004042897873431692,-0.008457244425938346,0.4780396154842273
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,9,-0.0004439472944940334,-0.002780906305750447,0.15964122688205098
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,9,-0.0012302702598229757,-0.0012588330827412425,0.9773100792234757
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,9,-0.002017505859849226,-0.0035062532768891665,0.5754022030146112
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,9,-0.015090574812235089,-0.015090574812235089,1.0
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,9,-0.008307581350669217,-0.01192558329512684,0.6966184500228136
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,9,-0.005781963724744731,-0.00663995670296188,0.8707833474524879
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,9,-0.0003641356576939155,-0.005289553944205584,0.06884052257238177
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,9,-0.005968756523568132,-0.008515245235606057,0.700949456935202
